values,attributes,fetal_health
10.9,mean_value_of_long_term_variability,1.0
10.8,mean_value_of_long_term_variability,1.0
10.3,mean_value_of_long_term_variability,1.0
8.3,mean_value_of_long_term_variability,1.0
6.5,mean_value_of_long_term_variability,1.0
9.1,mean_value_of_long_term_variability,1.0
7.8,mean_value_of_long_term_variability,1.0
5.0,mean_value_of_long_term_variability,1.0
8.9,mean_value_of_long_term_variability,1.0
9.6,mean_value_of_long_term_variability,1.0
11.1,mean_value_of_long_term_variability,1.0
12.6,mean_value_of_long_term_variability,1.0
11.7,mean_value_of_long_term_variability,1.0
12.0,mean_value_of_long_term_variability,1.0
5.9,mean_value_of_long_term_variability,1.0
12.0,mean_value_of_long_term_variability,1.0
7.1,mean_value_of_long_term_variability,1.0
8.4,mean_value_of_long_term_variability,1.0
11.4,mean_value_of_long_term_variability,1.0
7.1,mean_value_of_long_term_variability,1.0
7.2,mean_value_of_long_term_variability,1.0
7.3,mean_value_of_long_term_variability,1.0
4.0,mean_value_of_long_term_variability,1.0
4.3,mean_value_of_long_term_variability,1.0
4.5,mean_value_of_long_term_variability,1.0
4.5,mean_value_of_long_term_variability,1.0
4.1,mean_value_of_long_term_variability,1.0
7.1,mean_value_of_long_term_variability,1.0
8.5,mean_value_of_long_term_variability,1.0
9.5,mean_value_of_long_term_variability,1.0
10.3,mean_value_of_long_term_variability,1.0
11.2,mean_value_of_long_term_variability,1.0
12.1,mean_value_of_long_term_variability,1.0
11.7,mean_value_of_long_term_variability,1.0
12.6,mean_value_of_long_term_variability,1.0
10.4,mean_value_of_long_term_variability,1.0
8.8,mean_value_of_long_term_variability,1.0
6.6,mean_value_of_long_term_variability,1.0
5.3,mean_value_of_long_term_variability,1.0
4.3,mean_value_of_long_term_variability,1.0
6.2,mean_value_of_long_term_variability,1.0
6.1,mean_value_of_long_term_variability,1.0
4.7,mean_value_of_long_term_variability,1.0
5.3,mean_value_of_long_term_variability,1.0
6.2,mean_value_of_long_term_variability,1.0
5.2,mean_value_of_long_term_variability,1.0
8.7,mean_value_of_long_term_variability,1.0
10.4,mean_value_of_long_term_variability,1.0
11.5,mean_value_of_long_term_variability,1.0
10.8,mean_value_of_long_term_variability,1.0
13.2,mean_value_of_long_term_variability,1.0
13.5,mean_value_of_long_term_variability,1.0
12.6,mean_value_of_long_term_variability,1.0
18.1,mean_value_of_long_term_variability,1.0
20.8,mean_value_of_long_term_variability,1.0
21.3,mean_value_of_long_term_variability,1.0
22.3,mean_value_of_long_term_variability,1.0
17.6,mean_value_of_long_term_variability,1.0
4.7,mean_value_of_long_term_variability,1.0
7.0,mean_value_of_long_term_variability,1.0
7.5,mean_value_of_long_term_variability,1.0
6.9,mean_value_of_long_term_variability,1.0
9.4,mean_value_of_long_term_variability,1.0
15.0,mean_value_of_long_term_variability,1.0
11.2,mean_value_of_long_term_variability,1.0
14.4,mean_value_of_long_term_variability,1.0
8.0,mean_value_of_long_term_variability,1.0
9.4,mean_value_of_long_term_variability,1.0
8.7,mean_value_of_long_term_variability,1.0
3.2,mean_value_of_long_term_variability,1.0
7.2,mean_value_of_long_term_variability,1.0
7.7,mean_value_of_long_term_variability,1.0
8.4,mean_value_of_long_term_variability,1.0
10.0,mean_value_of_long_term_variability,1.0
9.5,mean_value_of_long_term_variability,1.0
8.3,mean_value_of_long_term_variability,1.0
8.8,mean_value_of_long_term_variability,1.0
6.7,mean_value_of_long_term_variability,1.0
9.3,mean_value_of_long_term_variability,1.0
12.3,mean_value_of_long_term_variability,1.0
7.7,mean_value_of_long_term_variability,1.0
8.5,mean_value_of_long_term_variability,1.0
6.5,mean_value_of_long_term_variability,1.0
8.3,mean_value_of_long_term_variability,1.0
11.6,mean_value_of_long_term_variability,1.0
12.1,mean_value_of_long_term_variability,1.0
10.0,mean_value_of_long_term_variability,1.0
14.6,mean_value_of_long_term_variability,1.0
10.8,mean_value_of_long_term_variability,1.0
13.7,mean_value_of_long_term_variability,1.0
14.8,mean_value_of_long_term_variability,1.0
15.2,mean_value_of_long_term_variability,1.0
7.4,mean_value_of_long_term_variability,1.0
5.6,mean_value_of_long_term_variability,2.0
8.0,mean_value_of_long_term_variability,2.0
10.5,mean_value_of_long_term_variability,1.0
9.5,mean_value_of_long_term_variability,1.0
0.0,mean_value_of_long_term_variability,3.0
3.9,mean_value_of_long_term_variability,1.0
14.6,mean_value_of_long_term_variability,1.0
17.2,mean_value_of_long_term_variability,1.0
11.1,mean_value_of_long_term_variability,1.0
10.2,mean_value_of_long_term_variability,1.0
19.6,mean_value_of_long_term_variability,1.0
24.1,mean_value_of_long_term_variability,1.0
7.6,mean_value_of_long_term_variability,1.0
8.6,mean_value_of_long_term_variability,1.0
11.5,mean_value_of_long_term_variability,1.0
17.5,mean_value_of_long_term_variability,1.0
12.9,mean_value_of_long_term_variability,1.0
8.0,mean_value_of_long_term_variability,1.0
14.4,mean_value_of_long_term_variability,1.0
22.5,mean_value_of_long_term_variability,1.0
18.5,mean_value_of_long_term_variability,1.0
27.0,mean_value_of_long_term_variability,1.0
12.8,mean_value_of_long_term_variability,1.0
14.6,mean_value_of_long_term_variability,1.0
17.8,mean_value_of_long_term_variability,1.0
15.2,mean_value_of_long_term_variability,1.0
23.4,mean_value_of_long_term_variability,1.0
20.4,mean_value_of_long_term_variability,1.0
29.1,mean_value_of_long_term_variability,1.0
28.9,mean_value_of_long_term_variability,1.0
17.8,mean_value_of_long_term_variability,1.0
3.6,mean_value_of_long_term_variability,1.0
3.9,mean_value_of_long_term_variability,1.0
2.3,mean_value_of_long_term_variability,1.0
2.5,mean_value_of_long_term_variability,1.0
6.1,mean_value_of_long_term_variability,1.0
4.6,mean_value_of_long_term_variability,1.0
4.9,mean_value_of_long_term_variability,1.0
2.4,mean_value_of_long_term_variability,1.0
0.0,mean_value_of_long_term_variability,1.0
2.9,mean_value_of_long_term_variability,1.0
3.2,mean_value_of_long_term_variability,1.0
13.0,mean_value_of_long_term_variability,1.0
12.9,mean_value_of_long_term_variability,1.0
12.4,mean_value_of_long_term_variability,1.0
6.8,mean_value_of_long_term_variability,1.0
7.3,mean_value_of_long_term_variability,1.0
4.3,mean_value_of_long_term_variability,1.0
4.5,mean_value_of_long_term_variability,1.0
6.6,mean_value_of_long_term_variability,1.0
6.5,mean_value_of_long_term_variability,1.0
6.8,mean_value_of_long_term_variability,1.0
8.7,mean_value_of_long_term_variability,1.0
4.0,mean_value_of_long_term_variability,1.0
7.9,mean_value_of_long_term_variability,1.0
7.1,mean_value_of_long_term_variability,1.0
11.3,mean_value_of_long_term_variability,1.0
12.6,mean_value_of_long_term_variability,1.0
13.4,mean_value_of_long_term_variability,1.0
0.5,mean_value_of_long_term_variability,1.0
0.5,mean_value_of_long_term_variability,1.0
10.6,mean_value_of_long_term_variability,1.0
4.5,mean_value_of_long_term_variability,1.0
0.0,mean_value_of_long_term_variability,1.0
0.0,mean_value_of_long_term_variability,1.0
19.6,mean_value_of_long_term_variability,1.0
21.1,mean_value_of_long_term_variability,1.0
20.8,mean_value_of_long_term_variability,1.0
15.4,mean_value_of_long_term_variability,1.0
25.3,mean_value_of_long_term_variability,1.0
12.8,mean_value_of_long_term_variability,1.0
14.1,mean_value_of_long_term_variability,1.0
8.2,mean_value_of_long_term_variability,1.0
8.1,mean_value_of_long_term_variability,1.0
7.6,mean_value_of_long_term_variability,1.0
7.1,mean_value_of_long_term_variability,1.0
7.8,mean_value_of_long_term_variability,1.0
11.7,mean_value_of_long_term_variability,1.0
11.6,mean_value_of_long_term_variability,1.0
10.4,mean_value_of_long_term_variability,1.0
9.7,mean_value_of_long_term_variability,1.0
8.5,mean_value_of_long_term_variability,1.0
10.1,mean_value_of_long_term_variability,1.0
6.0,mean_value_of_long_term_variability,1.0
8.8,mean_value_of_long_term_variability,1.0
5.8,mean_value_of_long_term_variability,1.0
8.4,mean_value_of_long_term_variability,1.0
3.9,mean_value_of_long_term_variability,1.0
4.6,mean_value_of_long_term_variability,1.0
13.1,mean_value_of_long_term_variability,1.0
9.1,mean_value_of_long_term_variability,1.0
5.9,mean_value_of_long_term_variability,1.0
7.2,mean_value_of_long_term_variability,1.0
8.9,mean_value_of_long_term_variability,1.0
3.4,mean_value_of_long_term_variability,1.0
6.0,mean_value_of_long_term_variability,1.0
6.9,mean_value_of_long_term_variability,1.0
7.1,mean_value_of_long_term_variability,1.0
6.2,mean_value_of_long_term_variability,1.0
6.7,mean_value_of_long_term_variability,1.0
8.7,mean_value_of_long_term_variability,1.0
9.0,mean_value_of_long_term_variability,1.0
8.0,mean_value_of_long_term_variability,1.0
8.8,mean_value_of_long_term_variability,1.0
9.5,mean_value_of_long_term_variability,1.0
6.5,mean_value_of_long_term_variability,1.0
6.7,mean_value_of_long_term_variability,1.0
6.6,mean_value_of_long_term_variability,1.0
6.3,mean_value_of_long_term_variability,1.0
7.9,mean_value_of_long_term_variability,1.0
8.0,mean_value_of_long_term_variability,1.0
6.7,mean_value_of_long_term_variability,1.0
6.1,mean_value_of_long_term_variability,1.0
6.7,mean_value_of_long_term_variability,1.0
7.0,mean_value_of_long_term_variability,1.0
22.7,mean_value_of_long_term_variability,1.0
24.9,mean_value_of_long_term_variability,1.0
19.1,mean_value_of_long_term_variability,1.0
19.3,mean_value_of_long_term_variability,1.0
3.7,mean_value_of_long_term_variability,1.0
3.7,mean_value_of_long_term_variability,1.0
7.5,mean_value_of_long_term_variability,1.0
7.6,mean_value_of_long_term_variability,1.0
25.1,mean_value_of_long_term_variability,1.0
25.4,mean_value_of_long_term_variability,1.0
6.3,mean_value_of_long_term_variability,1.0
1.3,mean_value_of_long_term_variability,1.0
0.0,mean_value_of_long_term_variability,1.0
4.4,mean_value_of_long_term_variability,1.0
2.1,mean_value_of_long_term_variability,1.0
0.0,mean_value_of_long_term_variability,1.0
11.4,mean_value_of_long_term_variability,1.0
13.0,mean_value_of_long_term_variability,1.0
5.8,mean_value_of_long_term_variability,1.0
8.0,mean_value_of_long_term_variability,1.0
10.1,mean_value_of_long_term_variability,1.0
0.0,mean_value_of_long_term_variability,1.0
15.1,mean_value_of_long_term_variability,1.0
14.6,mean_value_of_long_term_variability,1.0
9.8,mean_value_of_long_term_variability,1.0
0.0,mean_value_of_long_term_variability,1.0
9.8,mean_value_of_long_term_variability,1.0
11.7,mean_value_of_long_term_variability,1.0
12.6,mean_value_of_long_term_variability,1.0
16.3,mean_value_of_long_term_variability,1.0
16.1,mean_value_of_long_term_variability,1.0
16.9,mean_value_of_long_term_variability,1.0
9.9,mean_value_of_long_term_variability,1.0
10.2,mean_value_of_long_term_variability,1.0
9.3,mean_value_of_long_term_variability,1.0
10.2,mean_value_of_long_term_variability,1.0
8.2,mean_value_of_long_term_variability,1.0
9.2,mean_value_of_long_term_variability,1.0
1.9,mean_value_of_long_term_variability,1.0
2.2,mean_value_of_long_term_variability,1.0
6.7,mean_value_of_long_term_variability,1.0
1.7,mean_value_of_long_term_variability,1.0
14.9,mean_value_of_long_term_variability,1.0
15.7,mean_value_of_long_term_variability,1.0
14.7,mean_value_of_long_term_variability,1.0
15.7,mean_value_of_long_term_variability,1.0
14.9,mean_value_of_long_term_variability,1.0
16.2,mean_value_of_long_term_variability,1.0
12.1,mean_value_of_long_term_variability,1.0
17.4,mean_value_of_long_term_variability,1.0
17.7,mean_value_of_long_term_variability,1.0
17.1,mean_value_of_long_term_variability,1.0
18.8,mean_value_of_long_term_variability,1.0
19.4,mean_value_of_long_term_variability,1.0
12.6,mean_value_of_long_term_variability,1.0
9.8,mean_value_of_long_term_variability,1.0
13.8,mean_value_of_long_term_variability,1.0
15.1,mean_value_of_long_term_variability,1.0
9.3,mean_value_of_long_term_variability,1.0
9.8,mean_value_of_long_term_variability,1.0
14.3,mean_value_of_long_term_variability,1.0
13.9,mean_value_of_long_term_variability,1.0
9.5,mean_value_of_long_term_variability,1.0
9.5,mean_value_of_long_term_variability,1.0
14.0,mean_value_of_long_term_variability,1.0
15.0,mean_value_of_long_term_variability,1.0
8.0,mean_value_of_long_term_variability,1.0
8.3,mean_value_of_long_term_variability,1.0
8.1,mean_value_of_long_term_variability,1.0
8.5,mean_value_of_long_term_variability,1.0
11.5,mean_value_of_long_term_variability,1.0
13.5,mean_value_of_long_term_variability,1.0
17.7,mean_value_of_long_term_variability,1.0
16.2,mean_value_of_long_term_variability,1.0
23.1,mean_value_of_long_term_variability,1.0
23.6,mean_value_of_long_term_variability,1.0
19.8,mean_value_of_long_term_variability,1.0
18.4,mean_value_of_long_term_variability,1.0
10.7,mean_value_of_long_term_variability,1.0
7.6,mean_value_of_long_term_variability,1.0
10.1,mean_value_of_long_term_variability,1.0
11.0,mean_value_of_long_term_variability,1.0
10.3,mean_value_of_long_term_variability,1.0
9.8,mean_value_of_long_term_variability,1.0
7.4,mean_value_of_long_term_variability,1.0
6.7,mean_value_of_long_term_variability,1.0
10.6,mean_value_of_long_term_variability,1.0
5.6,mean_value_of_long_term_variability,1.0
8.0,mean_value_of_long_term_variability,1.0
8.8,mean_value_of_long_term_variability,1.0
9.5,mean_value_of_long_term_variability,1.0
5.6,mean_value_of_long_term_variability,1.0
8.4,mean_value_of_long_term_variability,1.0
10.9,mean_value_of_long_term_variability,1.0
4.9,mean_value_of_long_term_variability,1.0
5.5,mean_value_of_long_term_variability,1.0
0.4,mean_value_of_long_term_variability,1.0
0.7,mean_value_of_long_term_variability,1.0
9.7,mean_value_of_long_term_variability,1.0
9.1,mean_value_of_long_term_variability,1.0
0.0,mean_value_of_long_term_variability,1.0
0.0,mean_value_of_long_term_variability,1.0
1.7,mean_value_of_long_term_variability,1.0
0.0,mean_value_of_long_term_variability,1.0
19.2,mean_value_of_long_term_variability,1.0
6.9,mean_value_of_long_term_variability,1.0
3.0,mean_value_of_long_term_variability,1.0
9.4,mean_value_of_long_term_variability,1.0
10.3,mean_value_of_long_term_variability,1.0
7.8,mean_value_of_long_term_variability,1.0
7.3,mean_value_of_long_term_variability,1.0
9.0,mean_value_of_long_term_variability,1.0
10.4,mean_value_of_long_term_variability,1.0
8.3,mean_value_of_long_term_variability,1.0
10.3,mean_value_of_long_term_variability,1.0
12.2,mean_value_of_long_term_variability,1.0
11.9,mean_value_of_long_term_variability,1.0
9.2,mean_value_of_long_term_variability,1.0
10.8,mean_value_of_long_term_variability,1.0
5.6,mean_value_of_long_term_variability,1.0
6.3,mean_value_of_long_term_variability,1.0
6.3,mean_value_of_long_term_variability,1.0
4.3,mean_value_of_long_term_variability,1.0
4.2,mean_value_of_long_term_variability,1.0
4.8,mean_value_of_long_term_variability,1.0
15.2,mean_value_of_long_term_variability,1.0
11.4,mean_value_of_long_term_variability,1.0
10.4,mean_value_of_long_term_variability,1.0
9.8,mean_value_of_long_term_variability,1.0
10.5,mean_value_of_long_term_variability,1.0
10.2,mean_value_of_long_term_variability,1.0
10.8,mean_value_of_long_term_variability,1.0
11.4,mean_value_of_long_term_variability,1.0
9.2,mean_value_of_long_term_variability,1.0
8.6,mean_value_of_long_term_variability,1.0
13.0,mean_value_of_long_term_variability,1.0
12.5,mean_value_of_long_term_variability,1.0
4.1,mean_value_of_long_term_variability,1.0
5.2,mean_value_of_long_term_variability,1.0
11.3,mean_value_of_long_term_variability,1.0
9.8,mean_value_of_long_term_variability,1.0
12.2,mean_value_of_long_term_variability,1.0
9.5,mean_value_of_long_term_variability,1.0
9.4,mean_value_of_long_term_variability,1.0
5.9,mean_value_of_long_term_variability,1.0
10.9,mean_value_of_long_term_variability,1.0
10.6,mean_value_of_long_term_variability,1.0
6.5,mean_value_of_long_term_variability,2.0
7.4,mean_value_of_long_term_variability,1.0
6.4,mean_value_of_long_term_variability,1.0
9.4,mean_value_of_long_term_variability,1.0
10.6,mean_value_of_long_term_variability,1.0
7.1,mean_value_of_long_term_variability,1.0
5.9,mean_value_of_long_term_variability,2.0
5.1,mean_value_of_long_term_variability,2.0
4.8,mean_value_of_long_term_variability,2.0
5.4,mean_value_of_long_term_variability,2.0
5.8,mean_value_of_long_term_variability,2.0
6.1,mean_value_of_long_term_variability,1.0
6.1,mean_value_of_long_term_variability,1.0
9.0,mean_value_of_long_term_variability,1.0
8.9,mean_value_of_long_term_variability,1.0
9.8,mean_value_of_long_term_variability,1.0
12.2,mean_value_of_long_term_variability,1.0
8.1,mean_value_of_long_term_variability,1.0
1.8,mean_value_of_long_term_variability,1.0
10.0,mean_value_of_long_term_variability,1.0
13.3,mean_value_of_long_term_variability,1.0
7.8,mean_value_of_long_term_variability,1.0
7.7,mean_value_of_long_term_variability,1.0
8.1,mean_value_of_long_term_variability,1.0
8.7,mean_value_of_long_term_variability,1.0
